Memory Usage,Inference_Time,Model_Output
0,211,0
0,211,3
0,211,3
0,209,0
0,211,0
0,200,0
0,200,0
0,208,0
0,211,0
0,209,0
0,211,5
0,211,0
0,199,0
0,199,0
0,208,0
0,211,0
0,211,0
0,212,4
0,200,0
0,208,0
0,210,0
0,208,0
0,211,5
0,209,0
0,208,4
0,211,4
0,209,0
0,200,0
0,209,0
0,208,0
0,211,0
0,211,4
0,211,0
0,209,0
0,211,0
0,211,0
0,211,0
0,208,0
0,212,4
0,199,0
0,200,0
0,208,0
0,209,0
0,211,0
0,208,0
0,211,3
0,208,0
4.29E+09,325,0
0,209,0
0,209,0
0,208,0
0,209,0
0,208,0
0,208,0
0,208,0
0,211,4
0,211,0
0,200,0
0,200,0
0,208,0
0,208,0
0,199,0
0,208,0
0,209,0
0,200,0
0,209,0
0,209,0
0,200,0
0,212,4
0,211,0
0,211,0
0,209,0
0,199,0
0,210,0
0,211,0
0,209,0
0,200,0
0,208,0
0,209,0
0,208,0
0,200,0
0,212,0
0,209,0
0,209,0
0,200,0
0,210,0
0,211,0
0,200,0
0,208,0
0,208,0
0,211,3
0,209,0
0,208,0
0,211,0
0,208,0
0,211,3
0,209,0
0,209,0
0,211,3
0,209,0
0,209,0
0,211,0
0,211,4
0,200,0
0,211,0
0,199,0
0,200,0
0,211,0
0,211,0
0,209,0
0,210,0
0,199,0
0,211,0
0,212,0
0,209,0
0,209,0
0,212,6
0,200,0
0,200,0
0,208,0
0,208,0
0,208,0
0,208,0
0,208,0
2324,208,0
0,211,3
0,211,0
0,211,0
0,208,0
0,209,0
0,209,0
0,211,5
0,199,0
0,209,0
0,200,0
0,211,0
0,199,0
0,209,0
0,211,0
2324,317,0
0,212,4
0,208,0
0,208,0
0,200,0
0,199,0
0,209,0
0,209,0
0,208,0
0,208,0
0,200,0
0,208,0
0,211,4
0,207,0
0,211,0
0,200,0
0,208,0
0,211,0
0,212,4
0,199,0
0,210,0
0,208,0
0,199,0
0,212,4
0,200,0
0,211,0
0,200,0
0,208,0
0,211,0
0,212,0
0,212,4
0,209,0
0,208,0
0,208,0
0,211,0
0,209,0
0,210,0
0,211,3
0,209,0
0,211,4
0,200,0
0,199,0
0,208,0
0,208,0
0,208,0
0,211,3
0,210,0
0,211,0
0,209,0
0,208,0
0,210,0
0,208,0
0,199,0
0,208,0
0,212,4
0,211,0
0,211,5
0,210,0
0,209,0
0,211,3
0,209,0
0,208,0
0,211,0
0,208,0
0,208,0
0,200,0
0,209,0
0,211,4
0,209,0
0,199,0
0,209,0
0,200,0
0,211,0
0,210,0
0,208,0
0,211,3
0,211,0
0,210,4
0,208,0
0,208,0
0,210,0
0,211,4
0,211,0
0,208,0
0,211,4
0,211,0
0,208,0
0,211,0
0,209,0
0,208,0
0,212,0
0,211,5
0,209,0
0,208,0
0,211,0
0,209,0
0,209,0
0,211,0
0,208,0
0,209,0
0,200,0
0,211,0
0,199,0
0,209,0
2324,263,0
0,209,0
0,209,0
0,199,0
0,211,0
0,208,0
0,208,0
0,209,0
0,211,0
0,208,0
0,211,3
0,209,0
0,211,4
0,209,0
0,211,0
0,212,0
0,211,5
0,211,5
0,209,0
0,211,0
0,211,0
2372,211,0
0,211,0
0,210,4
0,439,0
0,244,0
0,208,0
0,208,0
0,211,0
0,199,0
0,211,5
0,211,4
0,211,5
0,212,4
0,200,0
0,211,0
0,210,0
0,200,0
0,208,0
0,208,0
0,208,0
0,211,3
0,212,5
0,211,0
0,211,0
0,211,0
0,211,4
0,211,5
0,211,0
0,199,0
0,211,0
0,211,0
0,199,0
0,211,0
0,212,4
0,211,0
0,209,0
0,211,0
0,209,0
0,211,4
0,211,0
0,211,4
0,211,0
0,212,2
0,211,4
0,210,0
0,211,0
0,211,0
0,199,0
0,211,3
0,200,0
0,210,3
0,210,4
0,211,5
0,209,0
0,211,0
0,209,0
0,208,0
0,205,0
0,208,0
0,211,3
0,211,2
0,211,3
0,208,0
0,211,0
0,204,0
0,209,0
0,209,0
0,211,0
0,199,0
0,211,0
0,208,0
0,211,4
0,210,0
0,200,0
0,199,0
0,208,0
0,208,0
0,200,0
0,211,0
0,211,0
0,208,0
0,211,0
0,211,3
0,212,4
0,211,0
0,209,0
0,208,0
0,212,5
0,211,5
0,209,0
0,209,0
0,208,0
0,208,0
0,208,0
0,208,0
0,208,0
0,208,0
0,208,0
0,199,0
0,199,0
0,210,0
0,200,0
0,208,0
0,200,0
0,209,0
0,211,0
0,208,0
0,208,0
0,199,0
0,200,0
0,210,0
0,211,5
0,209,0
0,208,0
0,211,0
0,211,0
0,199,0
0,208,0
0,210,0
0,199,0
0,199,0
0,211,0
0,211,0
0,212,4
0,211,5
0,199,0
0,211,0
0,211,5
0,212,4
4.29E+09,343,0
0,200,0
0,211,3
0,211,5
0,209,0
0,200,0
0,211,0
0,210,5
0,211,0
0,209,0
0,210,0
0,208,0
0,200,0
0,212,4
2324,200,0
0,212,0
0,211,0
0,208,0
0,212,6
0,208,0
0,209,0
0,208,0
0,211,5
0,208,0
0,211,5
0,211,5
0,211,5
0,210,0
0,210,0
0,208,0
0,211,5
0,200,0
0,200,0
0,211,5
0,209,0
0,210,0
0,208,0
0,209,0
0,208,0
0,211,0
0,200,0
0,208,0
0,211,4
0,210,4
0,209,0
0,209,0
0,208,0
0,211,0
0,211,0
0,199,0
0,208,0
0,211,3
0,200,0
0,211,5
0,200,0
0,208,0
0,211,3
0,209,0
0,211,5
0,211,0
0,208,0
0,208,0
0,209,0
0,208,0
0,208,0
0,200,0
0,208,0
0,199,0
0,208,0
0,211,0
0,211,5
0,210,5
0,209,0
0,210,4
0,209,0
0,208,0
0,208,0
0,212,4
0,208,0
0,199,0
0,209,0
0,200,0
0,212,0
0,200,0
0,208,0
0,208,0
0,208,0
0,208,0
0,211,5
0,211,3
0,211,0
0,212,0
0,211,0
0,199,0
0,210,0
0,209,0
0,209,0
0,208,0
0,211,5
0,199,0
0,211,0
0,208,0
0,211,3
0,208,0
0,199,0
0,209,0
0,209,0
0,208,0
0,209,0
0,208,0
0,209,0
0,199,0
0,209,0
0,212,0
0,211,3
0,211,0
0,208,0
0,200,0
0,199,0
0,209,0
0,212,4
0,209,0
0,209,0
0,211,3
0,212,0
0,210,3
0,200,0
0,208,0
0,210,0
0,208,0
0,211,0
0,199,0
0,199,0
0,211,0
0,209,0
0,211,0
0,211,0
0,211,3
0,208,0
0,211,0
0,211,0
0,211,0
0,209,0
0,211,0
0,211,0
0,209,0
0,209,0
0,199,0
0,212,0
0,208,0
0,208,0
0,211,0
0,208,4
0,211,3
0,211,0
0,209,0
0,209,0
0,209,0
0,211,0
0,211,0
0,211,5
0,211,4
0,212,0
0,211,3
0,200,0
0,209,0
0,209,0
0,212,4
0,211,3
0,207,0
0,207,4
0,211,5
0,208,0
0,209,0
0,200,0
0,211,4
0,210,0
2324,208,0
0,200,0
0,208,0
0,208,0
0,212,4
0,212,4
0,209,0
0,211,0
0,208,0
0,208,0
0,211,0
0,212,0
0,209,0
0,200,0
0,199,0
2324,304,4
0,199,0
0,211,3
0,208,0
0,200,0
0,210,0
0,209,0
0,211,0
0,212,4
0,199,0
0,210,0
0,211,0
0,211,0
0,209,0
4.29E+09,346,0
0,199,0
0,209,0
0,212,4
0,211,0
0,208,0
0,208,0
0,208,0
0,208,0
0,211,5
0,208,0
0,199,0
0,199,0
0,211,3
0,211,0
0,209,0
0,208,0
0,200,0
4.29E+09,350,3
0,208,0
0,208,0
0,200,0
0,212,3
0,208,0
0,212,3
0,208,0
0,211,0
0,208,0
0,208,0
0,211,4
0,200,0
0,211,0
0,200,0
0,200,0
0,208,0
0,208,0
0,208,0
0,211,0
0,209,0
0,210,0
0,208,0
0,199,0
0,212,4
0,208,0
0,208,0
0,199,0
0,211,0
0,208,0
0,211,0
0,210,0
0,209,0
0,200,0
0,209,0
0,200,0
0,211,5
0,211,5
0,211,0
0,209,0
0,208,0
0,211,0
0,200,0
0,209,0
0,209,0
0,211,0
0,210,0
0,211,3
0,211,0
0,209,0
0,200,0
0,208,0
0,209,0
0,200,0
2324,211,4
0,211,0
0,209,0
0,208,0
0,200,0
0,208,0
0,210,0
0,210,5
0,212,0
0,209,0
0,209,0
0,211,0
0,200,0
0,209,0
0,211,0
0,212,4
0,200,0
0,208,0
0,209,0
0,208,0
0,211,3
0,211,0
0,200,0
0,211,4
0,211,0
0,211,0
0,211,0
0,209,0
0,199,0
0,209,0
0,212,4
0,211,0
0,209,0
0,211,0
0,209,0
0,210,0
0,209,0
0,210,0
0,210,0
0,208,0
0,212,0
0,209,0
0,209,0
0,208,0
0,211,0
0,209,0
0,208,0
0,211,0
0,199,0
0,211,0
0,212,0
0,200,0
0,211,0
0,199,0
0,209,0
0,208,0
0,199,0
0,209,0
0,200,0
0,209,0
0,209,0
0,209,0
0,211,0
0,208,0
0,211,0
0,200,0
0,212,0
0,211,5
0,208,0
0,209,0
0,211,4
0,211,0
0,210,0
0,209,0
0,208,0
0,208,0
0,212,0
0,211,4
0,208,0
0,210,0
0,208,0
0,209,0
0,208,0
0,209,0
0,211,4
0,208,0
0,199,0
0,208,0
0,200,0
0,211,5
0,211,0
0,209,0
0,199,0
0,208,0
0,211,4
0,208,0
0,209,0
0,208,0
0,200,0
0,211,5
0,208,0
0,211,0
0,211,0
0,199,0
0,208,0
0,209,0
0,208,0
0,208,0
0,209,0
0,208,0
0,208,0
0,212,4
0,199,0
0,209,0
0,208,0
0,211,5
0,211,0
0,199,0
0,208,0
0,209,0
0,211,3
0,199,0
0,209,0
0,211,0
0,208,0
0,208,0
0,210,0
0,211,0
0,211,0
0,208,0
0,210,0
0,199,0
0,209,0
0,209,0
0,208,0
0,211,0
0,266,4
0,211,0
0,200,0
0,211,0
0,208,0
0,208,0
0,211,0
0,200,0
0,211,0
0,211,0
0,210,0
0,208,0
0,211,0
0,199,0
0,210,0
0,211,0
0,200,0
0,208,0
0,199,0
0,208,0
0,211,0
4.29E+09,209,0
0,209,0
0,211,0
0,200,0
0,211,4
0,208,0
0,211,4
0,199,0
0,210,0
0,209,0
0,211,4
0,211,0
4.29E+09,347,3
0,209,0
0,211,4
0,208,0
0,211,0
0,211,3
0,211,0
0,208,0
0,211,0
0,212,0
0,208,0
0,209,0
0,211,0
0,200,0
0,212,2
0,211,0
0,208,0
0,211,0
0,210,0
0,200,0
0,211,3
0,199,0
0,208,0
0,211,0
0,208,0
0,209,0
0,208,0
0,208,0
0,208,0
4.29E+09,213,0
0,211,5
0,208,0
0,211,0
0,212,4
0,211,5
0,200,0
0,199,0
0,211,4
0,211,0
0,209,0
0,211,5
0,211,0
0,208,0
0,212,4
0,200,0
0,200,0
0,209,0
0,200,0
0,199,0
0,200,0
2324,211,0
0,211,0
0,211,0
0,210,4
0,208,0
0,211,0
0,208,0
0,211,0
0,211,0
0,211,5
0,200,0
0,200,0
0,208,0
0,208,0
0,210,0
0,208,0
0,210,0
0,212,4
0,211,0
0,208,0
0,199,0
0,208,0
0,200,0
0,211,0
0,211,0
0,211,0
0,211,0
0,210,0
0,200,0
0,212,2
0,199,0
0,209,0
0,211,5
0,210,0
0,210,0
0,211,0
0,208,0
0,212,4
0,211,0
0,211,0
0,212,3
0,210,0
0,208,0
0,208,0
0,208,0
0,211,3
0,211,0
0,212,0
0,211,5
0,211,0
0,199,0
0,200,0
0,210,0
0,209,0
0,208,0
4.29E+09,314,0
0,208,0
0,208,0
0,211,0
0,211,0
0,208,0
0,208,0
0,208,0
24,208,0
0,208,0
0,210,0
0,211,0
0,211,0
0,200,0
0,208,0
0,211,0
0,211,0
0,210,4
0,211,5
0,208,0
0,199,0
0,212,4
0,209,0
0,211,0
0,211,0
0,208,0
0,212,0
0,209,0
0,208,0
0,208,0
0,208,0
0,211,4
0,211,0
0,212,4
0,211,5
0,208,0
0,211,4
0,211,0
0,200,0
0,199,0
0,208,0
0,211,4
0,209,0
0,209,0
0,211,0
0,208,0
0,209,0
0,208,0
0,211,0
0,209,0
0,199,0
0,211,0
0,210,0
0,209,0
0,212,4
0,211,0
0,208,0
0,209,0
0,200,0
0,208,0
0,211,0
0,208,0
0,208,0
0,212,4
0,211,0
0,211,0
0,208,0
0,200,0
0,209,0
0,210,0
0,208,0
0,199,0
0,211,0
0,211,5
0,209,0
0,208,0
4.29E+09,347,0
0,209,0
0,211,3
0,211,3
0,211,0
0,208,0
0,199,0
0,210,0
0,208,0
0,200,0
0,211,4
0,210,0
0,211,5
0,200,0
0,208,0
0,212,4
0,212,2
0,200,0
0,200,0
0,208,4
0,211,5
0,211,0
0,209,0
0,208,0
0,212,4
0,208,0
0,209,0
0,211,5
0,208,0
0,199,0
0,211,5
0,200,0
0,210,0
0,211,5
0,211,0
0,211,0
0,210,4
0,210,0
0,211,3
0,209,0
0,199,0
0,211,0
0,199,0
0,208,0
0,208,0
0,210,4
0,209,0
0,208,0
0,208,0
0,211,5
0,211,3
0,200,0
0,200,0
0,208,0
0,208,0
0,200,0
0,211,0
0,208,0
0,208,0
0,200,0
0,209,0
0,211,0
0,200,0
0,212,4
0,209,0
0,208,0
0,210,4
0,211,5
0,208,0
0,212,4
0,211,0
0,211,3
0,200,0
0,208,0
0,211,0
0,199,0
0,200,0
0,208,0
0,212,4
0,208,0
0,210,4
0,208,0
0,209,0
0,211,0
0,211,0
0,199,0
0,211,5
0,208,0
0,209,0
0,211,0
0,209,0
0,211,0
0,209,0
0,208,0
0,211,4
0,208,0
0,211,3
0,199,0
0,199,0
0,211,0
0,208,0
0,208,0
0,209,0
0,208,0
0,212,4
0,211,0
0,210,0
0,208,0
0,212,4
0,208,0
0,211,0
0,208,0
0,209,0
0,209,0
0,209,0
0,208,0
0,208,0
0,211,5
0,208,0
0,211,0
0,211,0
0,211,0
0,209,0
0,210,0
0,209,0
0,212,4
0,211,0
0,210,0
0,212,3
0,199,0
0,209,0
0,211,5
0,209,0
0,208,0
0,208,0
0,200,0
0,211,0
0,212,0
0,210,0
0,208,0
0,211,5
0,212,4
0,200,0
0,211,0
0,199,0
0,199,0
0,208,0
0,208,0
0,200,0
0,208,0
0,208,0
0,211,3
0,209,0
0,208,4
0,212,3
0,212,4
0,210,0
0,208,0
0,210,0
0,200,0
0,200,0
0,208,0
0,209,0
0,208,0
0,200,0
0,210,4
0,208,0
0,208,0
0,199,0
0,199,0
0,208,0
0,208,0
0,211,0
0,208,0
24,211,3
0,208,0
0,208,0
0,211,0
0,209,0
0,199,0
0,208,0
0,211,5
0,208,0
0,209,0
0,208,0
0,199,0
0,200,0
0,211,0
0,199,0
0,209,0
0,208,0
0,199,0
0,209,0
0,212,4
0,208,0
4.29E+09,342,0
0,208,0
0,211,0
0,212,0
0,211,0
0,209,0
0,209,0
0,211,3
0,210,4
0,210,0
0,211,0
0,212,4
0,209,0
0,208,0
0,208,0
0,208,0
0,211,0
0,211,5
0,211,0
0,200,0
0,211,0
0,211,3
0,209,0
0,209,0
0,208,0
0,209,0
0,211,4
0,200,0
0,212,4
0,211,5
0,211,0
0,208,0
0,211,0
0,211,4
0,208,0
0,212,0
4.29E+09,352,0
0,209,0
0,209,0
0,211,5
0,208,0
0,211,0
0,211,0
0,211,3
0,208,0
0,199,0
0,211,0
0,210,0
0,212,4
0,200,0
2324,211,0
0,199,0
0,199,0
0,209,0
0,211,0
0,212,3
0,199,0
0,210,0
0,208,0
0,209,0
0,209,0
0,212,0
0,208,0
0,212,0
0,200,0
0,211,0
0,210,0
0,208,0
0,200,0
0,211,0
0,211,5
0,212,0
0,209,0
0,208,0
0,209,0
0,211,5
0,211,0
0,199,0
0,208,0
0,211,0
0,208,0
0,200,0
0,208,0
0,211,5
0,209,0
0,200,0
0,212,4
0,211,0
0,208,0
0,208,0
0,209,0
0,209,0
0,211,5
0,199,0
0,211,4
0,212,4
0,208,0
0,211,0
0,208,0
0,208,0
0,200,0
0,200,0
0,211,0
0,212,0
0,211,3
0,209,0
0,211,0
0,211,0
0,211,5
0,209,0
0,209,0
0,208,0
0,209,0
0,208,0
0,211,0
0,200,0
0,211,0
0,209,0
0,211,0
0,209,0
0,209,0
0,210,0
0,199,0
0,208,0
0,200,0
0,208,0
0,210,0
0,200,0
0,200,0
0,208,0
0,208,0
0,211,0
0,209,0
2324,208,0
0,209,0
0,208,0
0,200,0
4.29E+09,255,0
0,208,0
0,208,0
0,208,0
0,199,0
0,208,0
0,208,0
0,212,2
0,210,0
0,200,0
0,208,0
0,210,0
0,211,0
0,211,5
0,208,0
0,211,4
0,211,0
0,211,0
0,211,0
0,210,0
0,211,4
0,211,0
0,211,0
0,211,0
0,211,0
0,209,0
0,212,4
0,208,0
0,200,0
0,210,0
0,199,0
0,209,0
0,212,4
0,208,0
0,209,0
0,211,4
0,199,0
0,200,0
0,208,0
0,199,0
0,208,0
0,208,0
0,200,0
0,208,0
0,211,0
0,209,0
0,200,0
0,211,0
0,211,3
0,199,0
0,199,0
0,212,4
0,211,0
0,211,0
0,208,0
0,208,0
0,208,0
0,200,0
0,208,0
0,208,0
0,211,4
0,200,0
0,200,0
0,210,0
0,208,0
0,211,0
0,208,0
0,199,0
0,212,0
0,208,0
0,200,0
0,211,0
0,208,4
0,199,0
0,209,0
0,211,0
0,209,0
0,209,0
0,212,4
0,211,0
0,200,0
0,211,0
0,209,0
0,211,0
0,208,0
0,209,0
0,208,0
0,211,4
0,210,4
0,210,5
0,211,5
0,208,0
0,209,0
0,210,5
0,211,4
0,209,0
0,208,0
0,211,0
0,199,0
0,208,0
0,211,0
0,211,0
0,208,0
0,209,0
0,209,0
0,208,0
0,211,0
0,208,0
0,212,4
0,208,0
0,209,0
0,211,3
2324,208,0
0,208,4
0,212,4
0,199,0
0,211,5
0,211,3
0,211,0
0,211,3
0,208,0
0,209,0
0,211,5
0,208,0
0,208,0
0,211,0
0,200,0
2324,319,4
0,200,0
0,211,3
0,200,0
0,208,0
0,200,0
0,208,0
0,209,0
0,211,3
0,200,0
0,208,0
0,209,0
0,209,0
0,212,0
0,200,0
0,211,0
0,209,0
0,209,0
0,210,0
0,211,0
0,199,0
0,211,0
0,210,0
0,211,0
0,211,0
0,200,0
0,208,0
0,208,0
0,200,0
0,209,0
0,208,0
0,211,3
0,208,0
0,210,0
0,199,0
0,211,0
0,211,5
0,211,5
0,211,4
0,211,5
0,209,0
0,211,5
0,208,0
0,208,0
0,199,0
0,199,0
0,209,0
0,210,0
0,208,0
0,208,0
0,210,5
0,211,0
0,199,0
0,212,0
0,211,0
0,200,0
0,211,0
0,211,0
0,209,0
0,209,0
0,211,0
0,209,0
0,211,4
0,208,0
0,208,0
0,208,0
0,211,0
0,209,0
0,210,4
0,211,0
0,211,0
0,211,0
0,211,5
0,199,0
0,199,0
0,199,0
0,211,0
0,208,0
0,200,0
0,210,0
0,208,0
0,212,3
0,211,0
0,211,0
0,210,0
0,211,0
0,199,0
0,212,0
0,208,0
0,208,0
0,208,0
0,209,0
0,211,0
0,208,0
0,211,0
0,208,0
0,211,5
0,208,0
0,209,0
0,200,0
0,208,0
0,210,0
0,209,0
0,200,0
0,211,0
0,212,4
0,210,0
0,211,2
0,211,5
0,210,0
0,210,0
0,212,4
0,211,5
0,209,0
0,211,0
0,211,0
0,212,4
0,211,0
0,208,0
0,211,0
0,211,4
0,208,0
0,210,4
0,295,0
0,199,0
0,199,0
0,212,0
0,211,5
0,208,0
0,208,0
0,200,0
0,211,4
0,199,0
0,212,4
0,212,3
0,211,0
0,208,0
0,211,5
0,208,0
0,209,0
0,211,0
2324,200,0
0,212,3
0,200,0
0,211,3
0,211,0
0,208,0
0,211,0
0,200,0
0,211,4
0,200,0
0,199,0
0,208,0
0,208,0
0,211,4
0,211,5
0,199,0
0,208,0
0,208,0
0,199,0
0,208,0
0,212,0
0,209,0
0,208,0
0,212,4
0,208,0
0,208,0
0,212,0
0,212,4
0,200,0
2324,309,0
0,200,0
0,212,4
0,211,4
0,209,0
0,211,3
0,209,0
0,210,0
0,209,0
0,199,0
0,211,4
0,208,0
0,211,0
0,212,0
0,211,5
0,208,0
0,211,0
0,211,4
0,199,0
0,209,0
0,200,0
0,200,0
0,209,0
0,211,3
0,200,0
0,209,0
0,208,0
0,199,0
0,211,0
0,208,0
0,211,0
0,209,0
0,200,0
0,211,3
0,208,0
0,200,0
0,208,0
0,210,0
0,208,0
0,208,0
0,199,0
0,210,0
0,208,0
0,210,0
0,212,4
0,200,0
0,208,0
0,208,0
0,208,0
0,208,0
0,211,0
0,211,0
0,208,0
0,211,4
0,199,0
0,211,5
0,208,0
0,212,3
0,209,0
0,210,0
0,199,0
0,211,5
0,200,0
0,212,3
0,212,0
0,210,4
0,211,0
0,209,0
0,211,0
0,208,0
0,199,0
0,211,0
0,211,0
0,208,0
0,208,0
0,211,0
0,208,0
0,209,0
0,199,0
0,209,0
0,208,4
0,200,0
0,199,0
0,208,0
0,208,0
0,208,0
0,209,0
0,200,0
0,208,0
0,212,0
0,208,0
0,211,0
0,209,0
0,211,0
0,209,0
0,211,0
0,209,0
0,209,0
0,208,0
0,209,0
0,200,0
2324,211,4
0,208,0
0,210,4
0,211,0
0,211,0
0,211,0
0,209,0
0,208,0
0,211,0
0,210,0
0,209,0
0,209,0
0,208,0
0,212,0
0,208,0
0,200,0
0,208,0
0,199,0
0,212,0
0,208,0
0,212,4
0,211,4
0,212,3
0,200,0
0,211,5
0,208,0
0,211,5
0,200,0
0,200,0
0,209,0
0,212,0
0,208,0
0,208,0
0,211,0
0,200,0
0,208,0
0,208,0
0,208,0
0,200,0
0,208,0
0,210,4
0,209,0
0,211,3
0,208,0
0,209,0
0,199,0
0,200,0
0,208,0
0,211,0
0,212,3
0,211,0
0,199,0
0,208,0
0,210,0
0,211,0
0,208,0
0,209,0
0,200,0
0,208,0
2324,211,5
0,211,0
0,200,0
0,211,5
0,208,0
0,211,3
0,211,3
0,209,0
0,208,0
0,211,0
0,211,0
0,200,0
0,210,0
0,211,0
0,200,0
0,209,0
0,211,0
0,208,4
0,210,0
0,212,0
0,208,0
0,211,0
0,199,0
0,212,4
0,209,0
0,209,0
0,199,0
0,208,0
0,209,0
0,199,0
0,212,4
0,199,0
0,209,0
0,208,0
0,211,5
0,209,0
0,200,0
0,212,0
0,207,0
0,209,0
0,209,0
0,211,5
0,209,0
0,208,0
0,208,0
0,211,0
0,211,3
4.29E+09,325,3
0,211,0
0,208,0
0,210,0
0,208,0
0,211,0
0,211,0
0,209,0
0,199,0
0,211,0
0,200,0
0,210,0
0,211,3
0,211,0
0,208,0
0,211,0
0,212,0
0,209,0
0,211,0
0,199,0
0,211,0
0,208,0
0,209,0
0,199,0
0,211,3
0,211,5
0,211,0
0,200,0
0,208,0
0,208,0
0,211,0
0,210,4
0,208,0
0,208,0
0,205,0
0,208,0
0,211,0
0,208,0
0,209,0
0,208,0
0,211,0
0,208,0
0,208,0
0,212,4
0,199,0
0,200,0
0,200,0
0,211,0
0,210,0
0,211,0
0,209,0
0,199,0
0,200,0
0,209,0
0,209,0
0,209,0
0,208,0
0,210,4
0,211,5
0,211,0
0,211,0
0,209,0
0,199,0
0,211,0
0,209,0
0,208,0
0,199,0
0,208,0
0,210,0
0,211,3
0,210,0
0,211,0
0,200,0
0,199,0
0,210,0
0,211,0
0,200,0
0,211,4
0,200,0
0,209,0
0,208,0
0,208,0
0,200,0
0,208,0
0,212,4
0,208,0
0,208,0
0,211,4
0,211,0
0,211,4
0,209,0
0,211,0
0,208,0
0,208,0
0,208,0
0,211,5
0,211,3
0,211,0
0,209,0
0,208,0
0,211,0
0,208,0
0,210,0
0,208,0
0,208,0
0,199,0
0,199,0
0,208,0
0,209,0
0,200,0
0,199,0
0,208,0
0,200,0
0,211,3
0,210,0
0,208,0
0,212,4
0,211,5
0,208,0
0,211,0
0,211,0
0,210,5
0,200,0
0,208,0
0,211,0
0,208,0
0,212,4
0,211,0
0,208,0
0,199,0
0,211,5
0,208,0
0,200,0
0,211,5
0,211,4
0,208,0
0,200,0
0,210,0
2324,208,0
0,208,0
0,211,0
0,208,0
0,200,0
0,211,0
0,211,5
0,212,3
0,208,0
0,211,4
0,199,0
0,208,0
0,211,4
0,211,0
0,209,0
0,211,0
0,199,0
0,209,0
0,209,0
0,211,0
0,200,0
0,199,0
0,200,0
0,212,4
0,208,0
0,211,5
0,207,0
0,211,5
0,211,0
0,199,0
0,200,0
0,208,0
0,209,0
0,211,0
0,208,0
0,208,0
0,208,0
0,211,0
0,208,0
0,211,3
0,212,0
0,199,0
0,199,0
0,208,0
0,211,0
0,211,3
0,200,0
0,208,0
0,212,0
0,208,0
0,208,0
0,210,0
0,211,0
0,211,0
0,200,0
0,199,0
0,209,0
0,211,5
4.29E+09,346,0
0,211,3
0,211,4
0,200,0
0,199,0
0,211,0
0,208,0
0,208,0
0,211,4
0,208,0
0,212,0
0,211,0
0,208,0
0,208,4
0,200,0
0,211,5
0,211,0
0,211,3
4.29E+09,346,0
0,211,0
0,211,3
0,210,0
0,212,0
0,209,0
0,200,0
0,211,4
0,209,0
0,208,0
0,210,0
0,207,4
0,207,0
0,208,0
0,211,4
0,209,0
0,208,0
0,210,3
0,200,0
0,199,0
0,209,0
0,211,3
0,211,5
0,199,0
0,209,0
0,208,0
0,208,0
0,211,0
0,211,3
0,211,5
0,208,0
0,199,0
2324,238,0
0,208,0
0,209,0
0,208,0
0,199,0
0,208,0
0,211,0
0,211,5
0,209,0
0,200,0
0,209,0
0,199,0
0,200,0
0,211,0
0,211,0
0,199,0
0,208,0
0,209,0
0,209,0
0,208,0
0,209,0
0,212,4
0,209,0
0,200,0
0,200,0
0,211,5
0,211,0
0,208,0
0,208,0
0,209,0
0,211,4
0,211,0
0,208,0
0,210,0
0,211,0
0,208,0
0,211,0
0,211,0
0,306,5
0,209,0
0,210,0
0,209,0
4.29E+09,349,5
0,211,0
0,208,0
0,208,0
0,208,0
0,211,0
0,209,0
0,210,0
0,209,0
0,211,0
0,200,0
0,211,5
0,208,0
0,212,4
0,200,0
0,211,3
0,211,5
0,208,0
0,211,0
0,209,0
0,212,3
0,210,0
0,208,0
0,200,0
0,210,5
0,199,0
0,208,0
0,208,0
0,211,4
0,209,0
0,211,5
0,212,4
0,200,0
0,211,0
0,211,5
0,209,0
0,211,0
0,211,0
0,211,0
0,208,0
0,208,0
0,209,0
0,211,3
0,211,0
0,200,0
0,199,0
0,208,0
0,209,0
0,209,0
0,211,0
0,212,0
0,208,0
0,211,0
0,209,0
0,212,0
0,211,0
0,211,0
0,208,0
0,208,0
0,211,0
0,199,0
0,211,0
0,211,5
0,211,3
0,212,0
0,209,0
0,208,0
0,210,0
0,211,5
0,208,0
0,209,0
0,200,0
0,211,3
0,208,0
0,199,0
0,208,0
0,199,0
0,209,0
0,200,0
0,200,0
0,212,0
0,210,4
0,211,0
0,211,0
0,211,0
0,211,0
0,212,3
0,200,0
0,200,0
0,210,4
0,200,0
0,211,0
0,208,0
0,210,0
0,212,4
0,208,0
0,208,0
0,200,0
0,211,3
0,209,0
0,212,2
0,209,0
0,212,4
0,209,0
0,210,4
0,211,4
0,211,5
0,211,0
0,211,4
0,208,0
0,211,0
0,200,0
0,209,0
0,199,0
0,209,0
0,209,0
0,200,0
0,211,0
0,209,0
0,212,0
0,208,0
0,208,0
0,209,0
0,209,0
0,481,0
0,219,0
0,209,0
0,208,0
0,208,0
0,211,0
0,208,0
0,199,0
0,212,0
0,208,0
0,211,0
0,200,0
0,200,0
0,211,5
0,211,5
0,211,0
0,212,0
0,211,0
0,209,0
0,200,0
0,208,0
0,211,3
2680,211,5
0,211,4
0,209,0
0,209,0
0,211,0
0,211,0
0,209,0
0,208,0
0,211,0
0,200,0
0,212,0
0,211,4
0,211,4
0,211,0
4.29E+09,341,0
0,211,0
0,209,0
0,208,0
0,208,0
0,208,0
0,211,0
